"location_name","location_type","location_fips_code","population","state","county","metro","2017_01","2017_02","2017_03","2017_04","2017_05","2017_06","2017_07","2017_08","2017_09","2017_10","2017_11","2017_12","2018_01","2018_02","2018_03","2018_04","2018_05","2018_06","2018_07","2018_08","2018_09","2018_10","2018_11","2018_12","2019_01","2019_02","2019_03","2019_04","2019_05","2019_06","2019_07","2019_08","2019_09","2019_10","2019_11","2019_12","2020_01","2020_02","2020_03","2020_04","2020_05","2020_06","2020_07","2020_08","2020_09","2020_10","2020_11","2020_12","2021_01","2021_02","2021_03","2021_04","2021_05","2021_06","2021_07","2021_08","2021_09","2021_10","2021_11","2021_12","2022_01","2022_02","2022_03","2022_04","2022_05","2022_06","2022_07","2022_08","2022_09","2022_10","2022_11","2022_12","2023_01","2023_02","2023_03","2023_04","2023_05","2023_06","2023_07","2023_08","2023_09","2023_10","2023_11"
"Hillsborough County, FL","County",12057,1451358,"Florida","Hillsborough County","Tampa-St. Petersburg-Clearwater, FL",0.0688839332453684,0.0692510883909348,0.070422753756594,0.0706206729604317,0.0715257467681352,0.0718574804267678,0.0706641325575812,0.0700858883104628,0.0691626212680213,0.0680139206843988,0.0664859803306111,0.0647889014787322,0.0624565366853076,0.0615287316654791,0.0617528535277113,0.062164905452208,0.0629433866380913,0.0622296522959085,0.0612416366421522,0.0592104168537899,0.0587301013243401,0.058765221618685,0.0591245808843977,0.060512462428847,0.0611247682186217,0.0633996461021907,0.0655128564352314,0.0671297989824676,0.0681872207882464,0.0675968924748639,0.0664015880171395,0.0654504903065082,0.0654871960575694,0.0655081307137374,0.0661500128079884,0.066732979768693,0.0666813904249445,0.0666199718072946,0.0667453310208469,0.0686474177068978,0.0693210855896313,0.0691883384737822,0.0679322994449604,0.0649985052738353,0.0629948165982832,0.0611413810552042,0.0596490574885812,0.0583511545999236,0.0559145408645849,0.0539172890700534,0.0515338275698791,0.0473801347764626,0.0426477716086842,0.0369477352034754,0.0318517972955882,0.0284237045524574,0.0279806689535114,0.0297166579516644,0.0327705345229246,0.0366777587294358,0.0397714902278315,0.0429372357059291,0.0449417592928504,0.0460852789115371,0.0471684363426514,0.0471582495663246,0.0478863079021984,0.0491272148076061,0.0510340906992847,0.0545770779185195,0.0577168088445658,0.0606150695917821,0.0625930305976324,0.063656821611391,0.0648990807715771,0.0653699156036232,0.0657792158425497,0.0653139458661941,0.0643036368038749,0.0644470714085189,0.0657393749786651,0.0672448580532257,0.0689813405676734
"San Diego, CA","City",666000,1414545,"California","San Diego County","San Diego-Chula Vista-Carlsbad, CA",0.0530503333119045,0.0552562361642467,0.0561223056109535,0.054842660080807,0.0528580724173622,0.0510029537242967,0.0488501125368511,0.0495294231375975,0.0512224652308714,0.0507929342972761,0.0507024808068875,0.0495181225519908,0.0490851379034391,0.0486467086999853,0.0489822450670555,0.0488338903851744,0.0476335717607649,0.0476835260609756,0.0471748659228124,0.0469693287208704,0.0475795552399197,0.0491389912374146,0.0503749715047404,0.0525938533502216,0.0546443255954539,0.0545368741703381,0.0556285184951197,0.0559688641761745,0.0557982182690151,0.0554487601520007,0.0540749279806214,0.0525056277051574,0.0512851218117935,0.051455830802056,0.0511356628157394,0.0504713622163184,0.0496381991129179,0.0482741285090712,0.0469466650758948,0.0482700258559492,0.0508618633370993,0.053333572256674,0.0546560218138139,0.0534150481053563,0.0500858292120521,0.0471001489746767,0.0456756718589341,0.0447309884783348,0.0453530814256678,0.0456962161203843,0.0444027224197355,0.041220534481335,0.0359897489144195,0.0302021244035314,0.0247370234800018,0.0208653113390903,0.0186874851679028,0.0183103429085174,0.0199364170459532,0.022928432273061,0.0261381653634986,0.0282446534740861,0.029268919031417,0.028214628646769,0.0269397391324437,0.025534029703252,0.0258312226619376,0.0278117173800831,0.0312451961277913,0.0353528902824434,0.0387237718958748,0.0415742469747138,0.0425992495210492,0.0433447701600742,0.0428526848288952,0.0423645691104428,0.0421787248341919,0.0427625844032867,0.0441106589421172,0.0456397794382533,0.0485976797140211,0.0513872384024939,0.0545826888678113
"Oklahoma City, OK Metro Area","Metro",36420,1397040,,,"Oklahoma City, OK Metro Area",0.0867486896171015,0.0841856908229424,0.0834296902726725,0.0823810324351441,0.0821801442439675,0.0823000394185898,0.0808824223289736,0.0825860011269806,0.0824225345146993,0.081296076125166,0.0802839492903147,0.0783297343983688,0.076492930912764,0.0762966895253839,0.0763914098663522,0.0763238913129237,0.0784079806829843,0.0802950568162999,0.0807401990360985,0.0788060171066312,0.0743144185066113,0.0709759370725132,0.0710457079024175,0.0750330299488239,0.0813533473944966,0.0866880655375333,0.0897307143825753,0.0879238643721842,0.0831897598472674,0.0789634478215196,0.0735884579013523,0.0695644046280336,0.0660611550799723,0.0626028770115512,0.0615792302633603,0.0607457192044554,0.0608597589977291,0.0609991635043229,0.0605185955264439,0.0617664136036558,0.0624530463862491,0.0610482017064706,0.0591481671330817,0.0555781559149098,0.0523900700933058,0.0513500389967443,0.0517606116820873,0.052603981454203,0.0521005038690557,0.0504830857623504,0.0482586323549417,0.0449312355861312,0.0424715076078854,0.0404205902227266,0.0380917893725002,0.0365021157617765,0.0359647640186208,0.0364351556102837,0.0377632848132766,0.039806065616132,0.0417251588557012,0.0434663773153309,0.0450601932785183,0.0455661793955451,0.0453983294350998,0.0474150336848399,0.0500735345941162,0.0550115596865515,0.0613344873829719,0.0644847284339483,0.0665122368388341,0.0662791394023874,0.0647737683187991,0.0635146907263077,0.0622892448603593,0.0612569154033548,0.0615846748127421,0.0633346891881469,0.0651216218259173,0.0663660577506836,0.0660069961611552,0.0632104150352756,0.0607205256402752
"Orange County, FL","County",12095,1373784,"Florida","Orange County","Orlando-Kissimmee-Sanford, FL",0.0653310649014834,0.0642931122904926,0.0630510742450094,0.0623625899690288,0.0614789646307855,0.0601612085695115,0.0586442360047168,0.0575192867507772,0.0554891054758083,0.0533675493837234,0.051612092599633,0.0505222054546106,0.0507644055655361,0.0523886813547352,0.0540491599450651,0.0549367084328366,0.0560329721174777,0.0567530521232341,0.057876062248785,0.0580125466553577,0.0577632822693228,0.0581865515391449,0.0575170743025135,0.0575430325573299,0.0566910052492964,0.0553277642855492,0.0549340584759509,0.0549556500256437,0.0557419468311531,0.0566020480244113,0.0569216648554661,0.0570366166727029,0.0573009812554808,0.057847183959956,0.05960834618513,0.0611591220325238,0.0621422669064528,0.0627748063678366,0.0632862725375327,0.065524968257056,0.0682643588821834,0.070717248482798,0.0723921699104391,0.0731654420398325,0.0738192504464027,0.0741732873683221,0.074711239084778,0.0754042537335712,0.0729830608625772,0.0690489866734195,0.0641032199053705,0.0567139143255582,0.0502653364456076,0.0443690798704207,0.0396044997094659,0.0363924265192479,0.0349789867451368,0.0362075665018605,0.0380213792386698,0.0397439513981271,0.0415451107540054,0.0420697797864809,0.0428003273246264,0.043574312599913,0.0443824121902398,0.0454708624227973,0.046468926220441,0.0480884008254508,0.0498805900663752,0.0508730422264168,0.0513970829508682,0.0516546968192405,0.0520771939350306,0.0539325994917666,0.0566442205167006,0.0585997837975759,0.0602312800257328,0.0613413784619533,0.0615256103596816,0.0631974085065991,0.0650249759846449,0.0662332745136668,0.0675635563055026
"Raleigh-Cary, NC Metro Area","Metro",39580,1362997,,,"Raleigh-Cary, NC Metro Area",0.0798938716219389,0.0767394150085802,0.0759487486881896,0.0767001803773928,0.0758067657860121,0.0755995168440431,0.0749339388284536,0.0732172499716772,0.0715044136850986,0.0709105451925256,0.070587894697873,0.0703390218054799,0.0713028741515101,0.0723413666282475,0.0743991540006504,0.0762943799652258,0.0786017374800971,0.0807651966888952,0.0804865450049736,0.0792613252285605,0.0773268712725611,0.0745292049603333,0.0729007539031096,0.0722530214508591,0.071335608318936,0.0710184987947687,0.0711842532342161,0.0708574666726989,0.0698157679621533,0.0684344922621087,0.0666782040372894,0.0651649622723001,0.0641198463047319,0.0637075860501205,0.0646064339787253,0.0658732282721539,0.0677363453109428,0.0700405647344726,0.0709953381626961,0.0726527008186097,0.0743621728078057,0.0742318289409609,0.0728797618907164,0.0705350190508381,0.0676563774808899,0.0658075610443074,0.065680259383183,0.0659610777090593,0.0659472796381567,0.0650356320325685,0.0632244301030986,0.0591490826229137,0.0536680688398089,0.0475423168780344,0.041597512034813,0.0380785456999641,0.0364910445746285,0.0372680293954655,0.0388858700703986,0.0407075406885704,0.0424042957940453,0.0440297640136872,0.045222389928732,0.0458942469205105,0.0467830210989828,0.0477362899611551,0.0489307579512681,0.0505868452863598,0.0532084885175886,0.0557431812519571,0.0584370912988061,0.0606652492168605,0.0621150949481409,0.0635702476886888,0.0647672367025382,0.0659893292482587,0.0671225505253216,0.0682630779184762,0.069635098406547,0.0722837032257836,0.074264342851411,0.0755335594475465,0.0765133877748628
"New Hampshire","State",33,1355244,"New Hampshire",,,0.0261367778935769,0.0257948880958524,0.0274390750025032,0.0276861716728305,0.026253404677568,0.0248895052525016,0.021773542891944,0.0182278648194795,0.0177664998195302,0.0178251560249009,0.0183673120978773,0.0204565931381795,0.0219093046199553,0.0233865173090977,0.023547868852044,0.0229079120259721,0.0216822699473138,0.0196916436946958,0.0183681080405447,0.0166676463417402,0.015296672915364,0.0147272095587197,0.014767381314561,0.0186126684293245,0.0233195753918515,0.0259755894089938,0.0297388088372686,0.0296315993087533,0.0288244299790768,0.0295142736299495,0.0295801671704892,0.0307237573604213,0.0304846920519103,0.0307680677288207,0.0299820384677747,0.0291779240690701,0.0293983074604994,0.0301061948057952,0.0341341230146575,0.0388810774944069,0.0442303125990768,0.0468530463710797,0.047459346043824,0.0456466458955115,0.0395117923356119,0.0357044142895987,0.0309416319157983,0.0280176460964759,0.0288448200773242,0.0287683837689281,0.0288400791150566,0.0269610784670684,0.0252871055824206,0.0242683564325641,0.0235119119598883,0.0240553335032283,0.0237712165400133,0.0238910348356122,0.0240776324648982,0.0244801893966927,0.0268584823595345,0.0292701061139315,0.0316104419405684,0.0337903489267946,0.0343893998381085,0.033862410353777,0.0339734488011725,0.0348577776271002,0.0366452838999856,0.0387616258353566,0.0393608937507155,0.0381520147364693,0.0368436095931417,0.0367184823408696,0.0385778607525695,0.0423953849091249,0.0448925524356282,0.0470625097861562,0.048038527558652,0.0468657007781014,0.0457580084311672,0.0437536491920805,0.0426908175856675
"Memphis, TN-MS-AR Metro Area","Metro",32820,1343150,,,"Memphis, TN-MS-AR Metro Area",0.0527011401963088,0.0540006677226256,0.0541708431025649,0.054627900523493,0.0590467488683858,0.0605987159698531,0.0626340223055526,0.0689546301023293,0.0711415041280188,0.0777083179118604,0.0816330291711974,0.0799432279544765,0.0830170388081275,0.0830865495918301,0.0824539220005917,0.0823144865937639,0.0767420131001965,0.0703760917600372,0.0636365704844003,0.0574269989905264,0.0522994758702249,0.0489987999617225,0.0487037559459532,0.0492578760988534,0.050786610584492,0.0531166315125974,0.0543368956595904,0.0536702266791445,0.0522435604985172,0.0483382259699311,0.0468815996367268,0.0460493161530803,0.0468224516151573,0.0506650761684007,0.0547822221771532,0.0603405677902233,0.0645983048079824,0.0689714829136454,0.0703998208280029,0.0704770610871874,0.071466916941448,0.0686975455109506,0.0670579551180078,0.0641022921887228,0.059423479230172,0.0567920692641977,0.0553846224286415,0.0554613502816495,0.0549920373357885,0.0537173048088938,0.0498792009247077,0.0450826255441177,0.0411653604093222,0.0380898871735045,0.037026309677414,0.036552781280567,0.0364934625108335,0.0360224431543953,0.0357696165634048,0.0365715740500464,0.0371362227741058,0.0386495543177767,0.0401866512571338,0.0414474079883597,0.0428157593497484,0.0447969920373824,0.0476788217281258,0.051062593268622,0.0550199179292417,0.0586793115778919,0.0613266280820518,0.0633178694372848,0.0645073469171475,0.0647605579402961,0.0650285815171887,0.0655143946899451,0.067079682090095,0.0688390894084823,0.0702757058027649,0.0719946116669363,0.072835368343064,0.0752975664238142,0.0778265028008309
"Dallas, TX","City",4819000,1338846,"Texas","Dallas County","Dallas-Fort Worth-Arlington, TX",0.0680601666783568,0.0711087273049471,0.0736884810956644,0.0750834873003362,0.0774928413139289,0.0789028320846631,0.0791327397610849,0.0796092724550503,0.0796336419570272,0.0788379403742666,0.0778852115378583,0.0767291560481855,0.0765912877036096,0.0773683402507329,0.0780876493201467,0.078807669450823,0.07872581997671,0.0780096943857993,0.0773327079509589,0.0762048389482247,0.0759170165624956,0.0760106636149249,0.0760465450090287,0.0759411834421,0.0751845647034787,0.0746173478487447,0.0743787212811068,0.074193831590409,0.074132874854192,0.072619954434359,0.0708211542580736,0.0702341056656014,0.0701554288888902,0.0709873594355998,0.0715810448366706,0.0713558459452089,0.0714577011742795,0.0717692443141192,0.0723844748606853,0.0740656241263229,0.0756156145875042,0.0767505973660061,0.077914541049082,0.0786003478000182,0.0789070603140041,0.0797600566657009,0.0807459398135718,0.0816584038528681,0.0818680263191948,0.0807101047627479,0.0781501078829082,0.072641710526498,0.0662355199526194,0.0591978951786899,0.0528948576803847,0.0489668989592121,0.04735474552771,0.0474818995187585,0.0482759706371597,0.049154183293062,0.0495349861161728,0.0504600652631032,0.0520730434166599,0.0531919924607307,0.0539182213101994,0.0536119678767103,0.0536658476567247,0.0546678328839246,0.0567281494954646,0.0592401798526738,0.0614929209816956,0.0639198226571846,0.0657813177727422,0.0682738115325591,0.0713751469234258,0.0732334771557285,0.0747117923456775,0.0756860235736534,0.0757549977309636,0.0765232938985912,0.0770419338521336,0.0770192318268813,0.076306667775753
"Franklin County, OH","County",39049,1304715,"Ohio","Franklin County","Columbus, OH",0.0959830746769928,0.0864613926345667,0.0822821564976281,0.0811550650348494,0.0729355558485797,0.0660834257512525,0.0589601305326808,0.0556730872670178,0.0550703877724814,0.0533904710479726,0.0532305935407079,0.0469235073171975,0.0422704965643202,0.041184245216856,0.0395336142827093,0.0385101288191478,0.0362518464963305,0.0342492206849822,0.0327299686911853,0.0333333889411771,0.0348901491622861,0.0386873120239824,0.0411387996007624,0.0433251178745582,0.044946067220164,0.0455222404847666,0.0474112801250109,0.0482165657883929,0.0493833985575664,0.0498941897123127,0.0495660621305464,0.0495668038949391,0.0497068418303869,0.0503159812233395,0.0515881649769448,0.0547104699602444,0.0571841068217026,0.0590884693424948,0.06138710837329,0.0614036970806234,0.0608469404976224,0.0594870107661656,0.0565751936932847,0.0544540465900112,0.0533519540704033,0.052879257780326,0.0535065920659911,0.0536623645974658,0.0531751083995056,0.0525985392062942,0.0515045047052626,0.0494133969208473,0.047080209657001,0.0444595779562289,0.0419159022786905,0.0398220416354003,0.0388206742037319,0.038012797067974,0.0374790215344993,0.0375753843477008,0.0369811794178295,0.0378487272518771,0.0392656082684797,0.0402860477357281,0.0413088389536641,0.0409352470378797,0.0405033256796957,0.0406870735841589,0.0414565197530357,0.0424762656015195,0.0434810909662014,0.0443348463031012,0.0458101834791456,0.0477253048604568,0.0492678658882075,0.0502159304153222,0.0507107588268901,0.0521304013686257,0.0547671211372237,0.0576721138537988,0.0610688465577868,0.0639622985584701,0.0639513027406537
"Richmond, VA Metro Area","Metro",40060,1282067,,,"Richmond, VA Metro Area",0.0480223874918595,0.049891531859863,0.0510107406165227,0.0512097108952074,0.0512077844679004,0.0503894568972425,0.0489869125585975,0.0479919483689148,0.0473233088731715,0.0461043387873071,0.0447283632961538,0.0442737550964745,0.0450722535722596,0.0468324325518883,0.0504721000770178,0.0541982402577689,0.0569545179946035,0.0595000205433064,0.0589701066572818,0.0549576698641458,0.050821703696468,0.0465604850271026,0.0434742350462526,0.0435665789113049,0.0444609931370762,0.0455533193520736,0.0468901429948658,0.0475933283088336,0.0485951624909709,0.0495720214349324,0.0511247954591659,0.0512726007699724,0.0509484307459477,0.0500851957286305,0.0496077909313509,0.0490739643688282,0.0489545518327923,0.050065645220367,0.0515180482667901,0.0555272514925355,0.0596185121093134,0.0621242375452666,0.0621042574336067,0.0597019574265676,0.0564801507422122,0.053804973001032,0.0522462502076588,0.05231862640007,0.0506758243529388,0.0488504512369224,0.0477398537971135,0.0458649774385223,0.0458666703075165,0.0459952502618144,0.0446179468271139,0.0427654752126823,0.0411634159165271,0.0400471849198224,0.0400603651252051,0.0415482905769101,0.0431272363510877,0.0443539279242954,0.0459199709759444,0.046959897622324,0.0474861728323894,0.0478758377316578,0.0483139729864126,0.0487055458607708,0.0498998426248929,0.0521338387798309,0.0539785422147313,0.0558362785126643,0.0564530181763038,0.0568226053040136,0.0579684516334235,0.0596291934813483,0.0621852657840539,0.0661150713809756,0.0695832789437165,0.0714407913008904,0.0728412159787624,0.0722122709521588,0.0709735423607356
"New Orleans-Metairie, LA Metro Area","Metro",35380,1271651,,,"New Orleans-Metairie, LA Metro Area",0.0618942690036581,0.0599865308596612,0.0586222099219937,0.0589722099123448,0.0618909535838768,0.0654152885893896,0.0668607161837113,0.06783494838462,0.0638342929426655,0.0593246141509191,0.0583897949095967,0.0603732508397598,0.0633226858653886,0.0671744690634474,0.0706945839251208,0.0704444569374395,0.0709590193307763,0.0729842606317305,0.0753396489801941,0.073935651293662,0.0717820158065508,0.0650979320109407,0.057254319613358,0.054634171312759,0.0533625842385189,0.0542100364108907,0.0544029157072056,0.0533267417510508,0.0520446821212016,0.0532491726315292,0.0569849541614292,0.0631525856260896,0.0675138223842063,0.0698042200831248,0.0698521954067142,0.0673002558002087,0.0654702092329462,0.0637722267088333,0.0629836536815622,0.0650081323313704,0.0705747801447212,0.0736898500235934,0.0749492081882329,0.0740605080438313,0.0695416766319827,0.0701331932117507,0.0713377232740661,0.0724322406015576,0.0723139304899246,0.069697207418871,0.0676719471633273,0.0632588060970178,0.0598924795107165,0.0533201853709719,0.04744703864311,0.0410661270295828,0.0343253344598944,0.0355194810154527,0.0308263330294444,0.0293192167685948,0.0286541068265244,0.0238007699381567,0.0254714157947406,0.0281531103749297,0.0312800858949658,0.0350236849463011,0.0384100536487242,0.0414650024113419,0.0456586084962238,0.0577895379537298,0.068946569587582,0.0778295584910013,0.0840631179875482,0.0808325041892546,0.0765768201647758,0.0730158130169347,0.070758646542107,0.0677096807390318,0.0689703397998297,0.0651460285838974,0.0614837430954386,0.0600043189698895,0.0554841439754675
"Louisville/Jefferson County, KY-IN Metro Area","Metro",31140,1262287,,,"Louisville/Jefferson County, KY-IN Metro Area",0.0599955936894829,0.0652158284769371,0.0660334628411359,0.0671917068212474,0.0691502760566276,0.0683625895685545,0.0699229054507494,0.0747738516709912,0.0801611490560243,0.0793997675994158,0.0767828777007041,0.0697107240889173,0.0633881952360875,0.0634820883177091,0.0618494659042495,0.0609071323557213,0.0597453793369776,0.0590420114878645,0.0603209494570938,0.0634817030245644,0.0656903579340995,0.0673986066620591,0.0696321027055117,0.0703153575281926,0.0709500172003096,0.0711964903565487,0.0711893730625242,0.0705583678580712,0.0706870419557852,0.0735272664289642,0.0761169374025061,0.0787999706367487,0.0845837343182235,0.0876049839023528,0.0896169588415459,0.0911473315009615,0.0904272998446732,0.0908863008205923,0.0908995630115137,0.0915377011787934,0.0912857458928279,0.0887883093006142,0.0865040637879831,0.0840996870898536,0.0820530249415639,0.0820763973798632,0.0836253439886354,0.0840705144016248,0.0823397240853458,0.0777666504730072,0.071920992606325,0.0658369919770468,0.0611791265037159,0.0569633110796026,0.0533362483744479,0.0504724419364827,0.0507444421878738,0.0513642524143524,0.0534321147004451,0.055655479965082,0.0547575501275286,0.0561191422562084,0.0561129998225288,0.0566770905486387,0.0570957134475653,0.0568227716139677,0.056967911419694,0.0576243426084128,0.0592221959123658,0.0601914306402278,0.0609379429777354,0.0618951568392681,0.0622456894791902,0.0631692550655473,0.0639265124619758,0.06362092628285,0.0642071065269482,0.0641068865827093,0.063926875631458,0.063614331756378,0.0621391554837787,0.0609643135195264,0.0600114244456642
"Oakland County, MI","County",26125,1255340,"Michigan","Oakland County","Detroit-Warren-Dearborn, MI",0.0440198753285252,0.044972871459611,0.0468242358754067,0.0470316890957012,0.0469335263476708,0.0445510426669512,0.0400560267108974,0.0386225325416918,0.0381001695183763,0.0375112655982594,0.0416937252577241,0.0433535783695035,0.0464874369441112,0.0495607697817878,0.0490072931889503,0.0479961889632964,0.0448819872336526,0.0422139094208423,0.0384402498737093,0.0350122018111513,0.0317819041480116,0.0306051249740766,0.0293196049992389,0.0283796313583415,0.0280400621080388,0.0268475215925378,0.0261757343805942,0.0256008846052778,0.0253778198257757,0.0279568104537863,0.0314908550181291,0.0350175003955674,0.0381849998085015,0.0389433590742148,0.0409486794123631,0.0432118456064549,0.0454877756818654,0.0472282291922851,0.0466612690029602,0.047097013505133,0.0470064872821676,0.0459335796066925,0.0454710325026746,0.0430565521173792,0.0393413516390834,0.0361144252250896,0.0332283617157366,0.0313882564998017,0.0317366200121991,0.0335509750827852,0.0352120062130667,0.0349627908920422,0.0341058308984301,0.0314631832243669,0.0288064046678327,0.0275039938759466,0.0267810726099787,0.0276888284501232,0.0286586375576625,0.030761041170136,0.0328591824165649,0.0348605345340462,0.0373798437903082,0.038390351361861,0.0382606718348525,0.0386527061868126,0.0392734982750282,0.0416588135212787,0.0448079613364127,0.0483618877680609,0.053038566231472,0.0562662964997684,0.0598386230812171,0.0618896713698515,0.0618794580871026,0.0610772729413894,0.0602758160598078,0.0597704431181554,0.058791978328171,0.0588133079241411,0.0587841417263804,0.0591306974366598,0.0601084457566115
"Hennepin County, MN","County",27053,1255296,"Minnesota","Hennepin County","Minneapolis-St. Paul-Bloomington, MN-WI",0.0596756870708229,0.0563897825603863,0.0543151198676735,0.053017219512599,0.0505072930318399,0.0512358030295694,0.0531043618694989,0.0554466418836051,0.0578820395104156,0.0598545432779272,0.0612601637885193,0.0626517766290527,0.0644777196339539,0.0650448704236517,0.0659362156956623,0.0670120450903061,0.0673604873336774,0.0669222607808157,0.0661860091995893,0.0642418629406583,0.0615754660983074,0.059041435409054,0.0574461301498594,0.0572237760053945,0.0579874919792827,0.0602759358637826,0.0616034606652475,0.0627914921927444,0.0629346375199546,0.0620788222953449,0.0620163405075759,0.0617800287288596,0.0622553255514062,0.0624046190619993,0.0620491909730031,0.0616831185622567,0.0611296097997642,0.0615567095238156,0.0625705493183604,0.0652810340344299,0.0694226330370228,0.0734319973876195,0.0771179750250913,0.0793228319640046,0.0809729496775103,0.0816098433813202,0.0827020751871097,0.0842195655882455,0.0843317287833116,0.0850497354333552,0.08496133086045,0.0832288663724422,0.0808833370017286,0.0787281017128687,0.0759464932492151,0.0727079767852647,0.0706266789582243,0.0678864040977162,0.0655388615344668,0.0640623939152608,0.0631289225383416,0.062826678401121,0.0631428689780605,0.0641986069365459,0.0645120721271624,0.0659738655276866,0.067709280462567,0.0692950360842595,0.07154226394418,0.072233924051213,0.0716875194723535,0.0710141850046459,0.0717510335580405,0.0739487035494332,0.0775426125677752,0.0809582665151918,0.0822726376128261,0.0824823238651509,0.0819319000664956,0.0815933919736284,0.0807841345375667,0.0800133766485289,0.0781319616249178
"Travis County, TX","County",48453,1250884,"Texas","Travis County","Austin-Round Rock-Georgetown, TX",0.0824417544409137,0.0814041116443812,0.0814218258945605,0.0814527332466248,0.0811243077448098,0.0811340372837731,0.0812085830190801,0.0824777339831869,0.083186448841445,0.0822421403607647,0.0808531133093356,0.0789471910505273,0.0781955140210964,0.0778812757157772,0.0775445804142168,0.0764966426424771,0.0745186922652117,0.0728514406048297,0.0704237254275751,0.0676210853106635,0.0653233885070507,0.0644532145054867,0.0647681370827148,0.0659462806621229,0.0668875490378827,0.0676415257934244,0.0682316968192594,0.0683507212946694,0.0692358267331294,0.0694950715535915,0.0687576083758394,0.0676460408733677,0.066249180551643,0.0655671768112632,0.0663727333091827,0.0675044571172212,0.0685077623325318,0.0699944234936404,0.0712064621603588,0.074230279708797,0.0781459172205299,0.0810350799670767,0.0827205983604599,0.0829719833568256,0.0821573533819657,0.0813679388460941,0.0814584296674557,0.0806840896911801,0.0785229577474084,0.0757564954185559,0.0715601061193708,0.0667604342817395,0.0616557626478007,0.0553980646543841,0.0497353056607195,0.0449399716340611,0.0424352425730435,0.0423299449299347,0.0435755909694846,0.045508727894592,0.0474738533746169,0.0497000930928421,0.0518954208454302,0.0540137046495652,0.0555184712940353,0.0566539064070161,0.0579904060067517,0.0593604842454786,0.0617366187998542,0.0641857037010156,0.0668810156725625,0.0695269189552552,0.0712117854523091,0.072673801938401,0.0735938843821129,0.0749607753954969,0.0765273859977462,0.0781338215975745,0.0793592923809643,0.0803444931443537,0.08142324539868,0.0829935536186222,0.0853271472823708
"Cuyahoga County, OH","County",39035,1241475,"Ohio","Cuyahoga County","Cleveland-Elyria, OH",0.0772494403588699,0.0741289218601072,0.0715204422039367,0.0678069983196192,0.0610742077964371,0.0571744514863861,0.0550215404236763,0.0570704192126359,0.0598461592242453,0.0601855098085757,0.0591397979006343,0.0567506667083798,0.055852272306017,0.0562945895411499,0.0556007801223656,0.0557656050656362,0.0560456249208932,0.0561155273935861,0.0581067707559033,0.0573529354466735,0.0560186531636175,0.0555165481547231,0.0552190538364016,0.0563376065287399,0.0574233843428229,0.0578528872972347,0.0582353958750889,0.058650684803029,0.0564871498347811,0.0545973947653022,0.0526851951320671,0.0490533922653748,0.0478293071707149,0.046444613589645,0.045399481569931,0.0457009868643104,0.0471890999853543,0.0488214432726954,0.0497235727731324,0.0520438826281709,0.0537595846832331,0.054929183101415,0.0562495106667186,0.0562365884757318,0.0557589852021853,0.0563819993579822,0.0564917391258516,0.0566342726601798,0.0554707557031911,0.0521786526866069,0.0491025294521204,0.0449062308200077,0.0414798147021632,0.0390972928882067,0.0372042738196891,0.0361657456668478,0.0358336940228945,0.036134109735163,0.0363535775596215,0.0372472070176339,0.0380505031199649,0.0397390605202586,0.0411283788868714,0.0422083828113494,0.0436229848778583,0.0435918480458132,0.0435194023153395,0.0437113878462156,0.0441216569067208,0.0443472725511776,0.0456673649037194,0.0468179721541247,0.0475213797525648,0.0493023694341703,0.0508417978646972,0.0548204222787523,0.0580472939472576,0.0612260907686249,0.0652210856160947,0.0664606009435871,0.0684874368321823,0.0697753514791562,0.0690926362835004
"Allegheny County, PA","County",42003,1218380,"Pennsylvania","Allegheny County","Pittsburgh, PA",0.0609504132231405,0.0563754427390791,0.0563564001980424,0.0582283216539082,0.0563667916830035,0.0594478486792011,0.0635342821669987,0.0710610836913655,0.0807231424371703,0.0796992348190787,0.0742069090481638,0.0624906508439107,0.0506852376572346,0.0477882785553446,0.0480536975995501,0.0479764252319509,0.0484824648912164,0.0472867070741418,0.0454398345437701,0.0453618577007335,0.0449142229375182,0.0464711539825691,0.0485952294120203,0.0502824610095048,0.0518164670298028,0.052628744160653,0.0519397666555186,0.0500824984043848,0.0479598048512781,0.0441660978122428,0.0409314332527524,0.0394221312640413,0.0381653572591137,0.0377855160826898,0.0381294180688514,0.0385203381457532,0.0402677121349395,0.0427314239170627,0.0467388737928277,0.0510278259125826,0.0556630870885961,0.0588031505869717,0.0607041034790095,0.0622323074850179,0.0653886910679302,0.0704546630787396,0.0745001608278182,0.0782868124720932,0.0812019900324388,0.0816768708717163,0.0818937977419562,0.0801920666343501,0.0739680462848179,0.0667157505830048,0.057318690693256,0.0489899424953393,0.043466589826002,0.0408854880008776,0.0423347847467246,0.0457239144469711,0.0519500193949283,0.0593977848459632,0.0655692026065585,0.0687058463414081,0.0659996161429395,0.0593014732260966,0.0521977255649115,0.0475788612800717,0.0463565338278938,0.0492617480823754,0.0533002125505863,0.0566689454627605,0.0601016142249592,0.0633517045844866,0.0674199120736512,0.0720194077654712,0.075653919073139,0.0768470205574218,0.0756029666011429,0.0703685838693372,0.0651798422253707,0.0611463057796995,0.0583727860878527
